Daily output for entire watershed
Day 	 Precipitation (cm) 	 Temperature (deg. C) 	 Snowmelt (cm) 	 Precip.+Snowmelt 	 Hamon's PET (cm) 	 Snowpack (cm) 	 GW storage (cm) 	 Stream storage (cm) 	 Stream Flow (m^3/s) 
1    	  1.77800000000E-01 	  +1.544444400000E+01 	 1.613336E+00 	  1.791136000E+00 	  3.548534725E-01 	 0.000000E+00 	  9.24354303E+00 	  +6.88266500000E-01 	  +3.82763669247E+00 
2    	  1.57480000000E+00 	  +1.600000000000E+01 	 0.000000E+00 	  1.574800000E+00 	  3.667043052E-01 	 0.000000E+00 	  9.03619400E+00 	  +4.44627872353E-01 	  +2.87855041665E+00 
3    	  2.13360000000E+00 	  +1.794444400000E+01 	 0.000000E+00 	  2.133600000E+00 	  4.116798563E-01 	 0.000000E+00 	  8.89721976E+00 	  +3.34379631623E-01 	  +2.98443209508E+00 
4    	  0.00000000000E+00 	  +2.222222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.281502462E-01 	 0.000000E+00 	  8.69763937E+00 	  +3.46679112788E-01 	  +2.19305947943E+00 
5    	  0.00000000000E+00 	  +2.144444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.044924623E-01 	 0.000000E+00 	  8.50253592E+00 	  +2.54751286140E-01 	  +1.80602476370E+00 
6    	  0.00000000000E+00 	  +2.122222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.975159247E-01 	 0.000000E+00 	  8.31180899E+00 	  +2.09792363440E-01 	  +1.60795855033E+00 
7    	  1.70180000000E+00 	  +1.800000000000E+01 	 0.000000E+00 	  1.701800000E+00 	  4.113422006E-01 	 0.000000E+00 	  8.12536041E+00 	  +1.86784495632E-01 	  +1.90915718713E+00 
8    	  1.01600000000E-01 	  +1.694444400000E+01 	 0.000000E+00 	  1.016000000E-01 	  3.857588829E-01 	 0.000000E+00 	  7.94309419E+00 	  +2.21772484252E-01 	  +1.62208785599E+00 
9    	  0.00000000000E+00 	  +1.611111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  3.664331384E-01 	 0.000000E+00 	  7.76491653E+00 	  +1.88425791193E-01 	  +1.47179715523E+00 
10   	  0.00000000000E+00 	  +1.861111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.249032420E-01 	 0.000000E+00 	  7.59073571E+00 	  +1.70967646682E-01 	  +1.38566216281E+00 
11   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.725324611E-01 	 0.000000E+00 	  7.42046207E+00 	  +1.60961990061E-01 	  +1.32980649843E+00 
12   	  1.62560000000E+00 	  +2.150000000000E+01 	 0.000000E+00 	  1.625600000E+00 	  5.016516455E-01 	 0.000000E+00 	  7.25400797E+00 	  +1.54473656082E-01 	  +1.60795314772E+00 
13   	  0.00000000000E+00 	  +2.138888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.976791163E-01 	 0.000000E+00 	  7.09128773E+00 	  +1.86783868052E-01 	  +1.40314867509E+00 
14   	  0.00000000000E+00 	  +2.077777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.795895362E-01 	 0.000000E+00 	  6.93221760E+00 	  +1.62993267159E-01 	  +1.29298291009E+00 
15   	  0.00000000000E+00 	  +2.177777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.073368209E-01 	 0.000000E+00 	  6.77671569E+00 	  +1.50196135760E-01 	  +1.22728117070E+00 
16   	  0.00000000000E+00 	  +2.283333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.381168981E-01 	 0.000000E+00 	  6.62470196E+00 	  +1.42564057028E-01 	  +1.18263682929E+00 
17   	  0.00000000000E+00 	  +2.405555600000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.758542835E-01 	 0.000000E+00 	  6.47609817E+00 	  +1.37378058427E-01 	  +1.14812686105E+00 
18   	  6.09600000000E-01 	  +2.294444400000E+01 	 0.000000E+00 	  6.096000000E-01 	  5.395954569E-01 	 0.000000E+00 	  6.33082782E+00 	  +1.33369294015E-01 	  +1.11865020341E+00 
19   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.809719857E-01 	 0.000000E+00 	  6.18881615E+00 	  +1.29945211579E-01 	  +1.09182105778E+00 
20   	  0.00000000000E+00 	  +2.250000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.240251490E-01 	 0.000000E+00 	  6.04999005E+00 	  +1.26828670774E-01 	  +1.06652005916E+00 
21   	  1.01600000000E-01 	  +1.883333300000E+01 	 0.000000E+00 	  1.016000000E-01 	  4.225028060E-01 	 0.000000E+00 	  5.91427806E+00 	  +1.23889643356E-01 	  +1.04221860225E+00 
22   	  1.21920000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  1.219200000E+00 	  4.300004100E-01 	 0.000000E+00 	  5.78161034E+00 	  +1.21066725208E-01 	  +1.05023197339E+00 
23   	  0.00000000000E+00 	  +1.916666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.290897324E-01 	 0.000000E+00 	  5.65191859E+00 	  +1.21997578485E-01 	  +1.01045322787E+00 
24   	  5.56260000000E+00 	  +1.822222200000E+01 	 0.000000E+00 	  5.562600000E+00 	  4.049104317E-01 	 0.000000E+00 	  5.52513605E+00 	  +1.17376779700E-01 	  +7.83220685820E+00 
25   	  4.31800000000E-01 	  +2.261111100000E+01 	 0.000000E+00 	  4.318000000E-01 	  5.218139896E-01 	 0.000000E+00 	  5.40119747E+00 	  +9.09808780452E-01 	  +4.15058361632E+00 
26   	  5.08000000000E-02 	  +2.438888900000E+01 	 0.000000E+00 	  5.080000000E-02 	  5.760258555E-01 	 0.000000E+00 	  5.28003905E+00 	  +4.82142196510E-01 	  +2.42206155571E+00 
27   	  0.00000000000E+00 	  +2.533333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.060515037E-01 	 0.000000E+00 	  5.16159843E+00 	  +2.81352741325E-01 	  +1.60504416697E+00 
28   	  0.00000000000E+00 	  +2.511111100000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.971153446E-01 	 0.000000E+00 	  5.04581464E+00 	  +1.86445953556E-01 	  +1.21335702398E+00 
29   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.919556778E-01 	 0.000000E+00 	  4.93262808E+00 	  +1.40946593243E-01 	  +1.02026437301E+00 
30   	  1.29540000000E+00 	  +2.494444400000E+01 	 0.000000E+00 	  1.295400000E+00 	  5.886448714E-01 	 0.000000E+00 	  4.82198051E+00 	  +1.18516466911E-01 	  +1.03268245781E+00 
31   	  1.11760000000E+00 	  +2.416666700000E+01 	 0.000000E+00 	  1.117600000E+00 	  5.619518074E-01 	 0.000000E+00 	  4.71381495E+00 	  +1.19958982768E-01 	  +1.02054624372E+00 
32   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.212181159E-01 	 0.000000E+00 	  4.60807573E+00 	  +1.18549209719E-01 	  +9.00447225072E-01 
33   	  0.00000000000E+00 	  +2.200000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.940088377E-01 	 0.000000E+00 	  4.50470844E+00 	  +1.04598206679E-01 	  +8.34915850224E-01 
34   	  0.00000000000E+00 	  +2.427777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.610529275E-01 	 0.000000E+00 	  4.40365986E+00 	  +9.69859179188E-02 	  +7.95046019104E-01 
35   	  0.00000000000E+00 	  +2.366666700000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.404835924E-01 	 0.000000E+00 	  4.30487797E+00 	  +9.23545384003E-02 	  +7.67352412716E-01 
36   	  0.00000000000E+00 	  +2.600000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.146381561E-01 	 0.000000E+00 	  4.20831194E+00 	  +8.91375796669E-02 	  +7.45541390242E-01 
37   	  0.00000000000E+00 	  +2.277777800000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.109232047E-01 	 0.000000E+00 	  4.11391205E+00 	  +8.66039566260E-02 	  +7.26673296767E-01 
38   	  0.00000000000E+00 	  +2.288888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.127160198E-01 	 0.000000E+00 	  4.02162972E+00 	  +8.44121915941E-02 	  +7.09372730868E-01 
39   	  0.00000000000E+00 	  +2.044444400000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.439633048E-01 	 0.000000E+00 	  3.93141745E+00 	  +8.24025144946E-02 	  +6.92993890225E-01 
40   	  0.00000000000E+00 	  +1.972222200000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.243643865E-01 	 0.000000E+00 	  3.84322880E+00 	  +8.04999073112E-02 	  +6.77231323449E-01 
41   	  2.54000000000E-02 	  +2.488888900000E+01 	 0.000000E+00 	  2.540000000E-02 	  5.692587758E-01 	 0.000000E+00 	  3.75701837E+00 	  +7.86688880449E-02 	  +6.61938399739E-01 
42   	  0.00000000000E+00 	  +2.500000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.711029457E-01 	 0.000000E+00 	  3.67274180E+00 	  +7.68924236942E-02 	  +6.47042649000E-01 
43   	  1.27000000000E-01 	  +1.961111100000E+01 	 0.000000E+00 	  1.270000000E-01 	  4.178133281E-01 	 0.000000E+00 	  3.59035570E+00 	  +7.51620959514E-02 	  +6.32506278114E-01 
44   	  2.28600000000E-01 	  +1.933333300000E+01 	 0.000000E+00 	  2.286000000E-01 	  4.097827364E-01 	 0.000000E+00 	  3.50981767E+00 	  +7.34735146732E-02 	  +6.18307755416E-01 
45   	  0.00000000000E+00 	  +2.038888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  4.345489300E-01 	 0.000000E+00 	  3.43108625E+00 	  +7.18241786873E-02 	  +6.04433220494E-01 
46   	  0.00000000000E+00 	  +2.383333300000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.280810948E-01 	 0.000000E+00 	  3.35412091E+00 	  +7.02124779336E-02 	  +5.90872476141E-01 
47   	  0.00000000000E+00 	  +2.588888900000E+01 	 0.000000E+00 	  0.000000000E+00 	  5.909443453E-01 	 0.000000E+00 	  3.27888204E+00 	  +6.86372278789E-02 	  +5.77617117245E-01 
48   	  0.00000000000E+00 	  +2.750000000000E+01 	 0.000000E+00 	  0.000000000E+00 	  6.440980429E-01 	 0.000000E+00 	  3.20533091E+00 	  +6.70974521644E-02 	  +5.64659656323E-01 
