True Cost 	Penalty 	Adjusted Cost
2.357321E+06	0.000000E+00	2.357321E+06
8.660644E+05	0.000000E+00	8.660644E+05
4.290818E+05	0.000000E+00	4.290818E+05
1.353656E+06	0.000000E+00	1.353656E+06
2.172522E+05	0.000000E+00	2.172522E+05
3.982215E+05	0.000000E+00	3.982215E+05
4.436306E+05	0.000000E+00	4.436306E+05
8.242093E+04	0.000000E+00	8.242093E+04
4.634650E+04	0.000000E+00	4.634650E+04
1.513854E+05	0.000000E+00	1.513854E+05
1.425482E+05	0.000000E+00	1.425482E+05
1.476286E+04	0.000000E+00	1.476286E+04
2.980741E+04	0.000000E+00	2.980741E+04
2.916313E+05	0.000000E+00	2.916313E+05
1.014439E+05	0.000000E+00	1.014439E+05
5.416340E+03	0.000000E+00	5.416340E+03
5.151542E+03	0.000000E+00	5.151542E+03
5.398665E+03	0.000000E+00	5.398665E+03
1.163017E+05	0.000000E+00	1.163017E+05
1.095113E+04	0.000000E+00	1.095113E+04
5.151540E+03	0.000000E+00	5.151540E+03
1.513699E+05	0.000000E+00	1.513699E+05
4.944283E+03	0.000000E+00	4.944283E+03
1.175290E+04	0.000000E+00	1.175290E+04
1.349125E+05	0.000000E+00	1.349125E+05
5.236465E+03	0.000000E+00	5.236465E+03
4.898346E+03	0.000000E+00	4.898346E+03
